Position,Team,Points,Played,Wins,Draws,Losses,GoalsFor,GoalsAgainst,GoalDifference,League,Year,Predicted_Points
1,Valence,77.0,38.0,23.0,8.0,7.0,71.0,27.0,44.0,laliga,2003,
2,Barcelone,72.0,38.0,21.0,9.0,8.0,63.0,39.0,24.0,laliga,2003,
3,La Coruña,71.0,38.0,21.0,8.0,9.0,60.0,34.0,26.0,laliga,2003,
4,Real Madrid,70.0,38.0,21.0,7.0,10.0,72.0,54.0,18.0,laliga,2003,
5,Bilbao,56.0,38.0,15.0,11.0,12.0,53.0,49.0,4.0,laliga,2003,
6,Séville,55.0,38.0,15.0,10.0,13.0,56.0,45.0,11.0,laliga,2003,
7,Atlético,55.0,38.0,15.0,10.0,13.0,51.0,53.0,-2.0,laliga,2003,
8,Villarreal,54.0,38.0,15.0,9.0,14.0,47.0,49.0,-2.0,laliga,2003,
9,Betis,52.0,38.0,13.0,13.0,12.0,46.0,43.0,3.0,laliga,2003,
10,Malaga,51.0,38.0,15.0,6.0,17.0,50.0,55.0,-5.0,laliga,2003,
11,Majorque,51.0,38.0,15.0,6.0,17.0,54.0,66.0,-12.0,laliga,2003,
12,Saragosse,48.0,38.0,13.0,9.0,16.0,46.0,55.0,-9.0,laliga,2003,
13,Osasuna,48.0,38.0,11.0,15.0,12.0,38.0,37.0,1.0,laliga,2003,
14,Albacete,47.0,38.0,13.0,8.0,17.0,40.0,48.0,-8.0,laliga,2003,
15,Real Sociedad,46.0,38.0,11.0,13.0,14.0,49.0,53.0,-4.0,laliga,2003,
16,Espanyol,43.0,38.0,13.0,4.0,21.0,48.0,64.0,-16.0,laliga,2003,
17,Santander,42.0,38.0,11.0,10.0,17.0,48.0,63.0,-15.0,laliga,2003,
18,Valladolid,41.0,38.0,10.0,11.0,17.0,46.0,56.0,-10.0,laliga,2003,
19,Celta Vigo,39.0,38.0,9.0,12.0,17.0,48.0,68.0,-20.0,laliga,2003,
20,Murcia,26.0,38.0,5.0,11.0,22.0,29.0,57.0,-28.0,laliga,2003,
#,Équipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laliga,2004,
1,Barcelone,84.0,38.0,25.0,9.0,4.0,73.0,29.0,44.0,laliga,2004,
2,Real Madrid,80.0,38.0,25.0,5.0,8.0,71.0,32.0,39.0,laliga,2004,
3,Villarreal,65.0,38.0,18.0,11.0,9.0,69.0,37.0,32.0,laliga,2004,
4,Betis,62.0,38.0,16.0,14.0,8.0,62.0,50.0,12.0,laliga,2004,
5,Espanyol,61.0,38.0,17.0,10.0,11.0,54.0,46.0,8.0,laliga,2004,
6,Séville,60.0,38.0,17.0,9.0,12.0,44.0,41.0,3.0,laliga,2004,
7,Valence,58.0,38.0,14.0,16.0,8.0,54.0,39.0,15.0,laliga,2004,
8,La Coruña,51.0,38.0,12.0,15.0,11.0,46.0,50.0,-4.0,laliga,2004,
9,Bilbao,51.0,38.0,14.0,9.0,15.0,59.0,54.0,5.0,laliga,2004,
10,Malaga,51.0,38.0,15.0,6.0,17.0,40.0,48.0,-8.0,laliga,2004,
11,Atlético,50.0,38.0,13.0,11.0,14.0,40.0,34.0,6.0,laliga,2004,
12,Saragosse,50.0,38.0,14.0,8.0,16.0,52.0,57.0,-5.0,laliga,2004,
13,Getafe,47.0,38.0,12.0,11.0,15.0,38.0,46.0,-8.0,laliga,2004,
14,Real Sociedad,47.0,38.0,13.0,8.0,17.0,47.0,56.0,-9.0,laliga,2004,
15,Osasuna,46.0,38.0,12.0,10.0,16.0,46.0,65.0,-19.0,laliga,2004,
16,Santander,44.0,38.0,12.0,8.0,18.0,41.0,58.0,-17.0,laliga,2004,
17,Majorque,39.0,38.0,10.0,9.0,19.0,42.0,63.0,-21.0,laliga,2004,
18,Levante,37.0,38.0,9.0,10.0,19.0,39.0,58.0,-19.0,laliga,2004,
19,Numancia,29.0,38.0,6.0,11.0,21.0,30.0,61.0,-31.0,laliga,2004,
20,Albacete,28.0,38.0,6.0,10.0,22.0,33.0,56.0,-23.0,laliga,2004,
#,Équipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laliga,2005,
1,Barcelone,82.0,38.0,25.0,7.0,6.0,80.0,35.0,45.0,laliga,2005,
2,Real Madrid,70.0,38.0,20.0,10.0,8.0,70.0,40.0,30.0,laliga,2005,
3,Valence,69.0,38.0,19.0,12.0,7.0,58.0,33.0,25.0,laliga,2005,
4,Osasuna,68.0,38.0,21.0,5.0,12.0,49.0,43.0,6.0,laliga,2005,
5,Séville,68.0,38.0,20.0,8.0,10.0,54.0,39.0,15.0,laliga,2005,
6,Celta Vigo,64.0,38.0,20.0,4.0,14.0,45.0,33.0,12.0,laliga,2005,
7,Villarreal,57.0,38.0,14.0,15.0,9.0,50.0,39.0,11.0,laliga,2005,
8,La Coruña,55.0,38.0,15.0,10.0,13.0,47.0,45.0,2.0,laliga,2005,
9,Getafe,54.0,38.0,15.0,9.0,14.0,54.0,49.0,5.0,laliga,2005,
10,Atlético,52.0,38.0,13.0,13.0,12.0,45.0,37.0,8.0,laliga,2005,
11,Saragosse,46.0,38.0,10.0,16.0,12.0,46.0,51.0,-5.0,laliga,2005,
12,Bilbao,45.0,38.0,11.0,12.0,15.0,40.0,46.0,-6.0,laliga,2005,
13,Majorque,43.0,38.0,10.0,13.0,15.0,37.0,51.0,-14.0,laliga,2005,
14,Betis,42.0,38.0,10.0,12.0,16.0,34.0,51.0,-17.0,laliga,2005,
15,Espanyol,41.0,38.0,10.0,11.0,17.0,36.0,56.0,-20.0,laliga,2005,
16,Real Sociedad,40.0,38.0,11.0,7.0,20.0,48.0,65.0,-17.0,laliga,2005,
17,Santander,40.0,38.0,9.0,13.0,16.0,36.0,49.0,-13.0,laliga,2005,
18,Alavés,39.0,38.0,9.0,12.0,17.0,35.0,54.0,-19.0,laliga,2005,
19,Cadix,36.0,38.0,8.0,12.0,18.0,36.0,52.0,-16.0,laliga,2005,
20,Malaga,24.0,38.0,5.0,9.0,24.0,36.0,68.0,-32.0,laliga,2005,
#,Équipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laliga,2006,
1,Real Madrid,76.0,38.0,23.0,7.0,8.0,66.0,40.0,26.0,laliga,2006,
2,Barcelone,76.0,38.0,22.0,10.0,6.0,78.0,33.0,45.0,laliga,2006,
3,Séville,71.0,38.0,21.0,8.0,9.0,64.0,35.0,29.0,laliga,2006,
4,Valence,66.0,38.0,20.0,6.0,12.0,57.0,42.0,15.0,laliga,2006,
5,Villarreal,62.0,38.0,18.0,8.0,12.0,48.0,44.0,4.0,laliga,2006,
6,Saragosse,60.0,38.0,16.0,12.0,10.0,55.0,43.0,12.0,laliga,2006,
7,Atlético,60.0,38.0,17.0,9.0,12.0,46.0,39.0,7.0,laliga,2006,
8,Huelva,54.0,38.0,15.0,9.0,14.0,54.0,52.0,2.0,laliga,2006,
9,Getafe,52.0,38.0,14.0,10.0,14.0,39.0,33.0,6.0,laliga,2006,
10,Santander,50.0,38.0,12.0,14.0,12.0,42.0,48.0,-6.0,laliga,2006,
11,Espanyol,49.0,38.0,12.0,13.0,13.0,46.0,53.0,-7.0,laliga,2006,
12,Majorque,49.0,38.0,14.0,7.0,17.0,41.0,47.0,-6.0,laliga,2006,
13,La Coruña,47.0,38.0,12.0,11.0,15.0,32.0,45.0,-13.0,laliga,2006,
14,Osasuna,46.0,38.0,13.0,7.0,18.0,51.0,49.0,2.0,laliga,2006,
15,Levante,42.0,38.0,10.0,12.0,16.0,37.0,53.0,-16.0,laliga,2006,
16,Betis,40.0,38.0,8.0,16.0,14.0,36.0,49.0,-13.0,laliga,2006,
17,Bilbao,40.0,38.0,10.0,10.0,18.0,44.0,62.0,-18.0,laliga,2006,
18,Celta Vigo,39.0,38.0,10.0,9.0,19.0,40.0,59.0,-19.0,laliga,2006,
19,Real Sociedad,35.0,38.0,8.0,11.0,19.0,32.0,47.0,-15.0,laliga,2006,
20,Tarragona,28.0,38.0,7.0,7.0,24.0,34.0,69.0,-35.0,laliga,2006,
#,Équipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laliga,2007,
1,Real Madrid,85.0,38.0,27.0,4.0,7.0,84.0,36.0,48.0,laliga,2007,
2,Villarreal,77.0,38.0,24.0,5.0,9.0,63.0,40.0,23.0,laliga,2007,
3,Barcelone,67.0,38.0,19.0,10.0,9.0,76.0,43.0,33.0,laliga,2007,
4,Atlético,64.0,38.0,19.0,7.0,12.0,66.0,47.0,19.0,laliga,2007,
5,Séville,64.0,38.0,20.0,4.0,14.0,75.0,49.0,26.0,laliga,2007,
6,Santander,60.0,38.0,17.0,9.0,12.0,42.0,41.0,1.0,laliga,2007,
7,Majorque,59.0,38.0,15.0,14.0,9.0,69.0,54.0,15.0,laliga,2007,
8,Almería,52.0,38.0,14.0,10.0,14.0,42.0,45.0,-3.0,laliga,2007,
9,La Coruña,52.0,38.0,15.0,7.0,16.0,46.0,47.0,-1.0,laliga,2007,
10,Valence,51.0,38.0,15.0,6.0,17.0,48.0,62.0,-14.0,laliga,2007,
11,Bilbao,50.0,38.0,13.0,11.0,14.0,40.0,43.0,-3.0,laliga,2007,
12,Espanyol,48.0,38.0,13.0,9.0,16.0,43.0,53.0,-10.0,laliga,2007,
13,Betis,47.0,38.0,12.0,11.0,15.0,45.0,51.0,-6.0,laliga,2007,
14,Getafe,47.0,38.0,12.0,11.0,15.0,44.0,48.0,-4.0,laliga,2007,
15,Valladolid,45.0,38.0,11.0,12.0,15.0,42.0,57.0,-15.0,laliga,2007,
16,Huelva,44.0,38.0,11.0,11.0,16.0,40.0,60.0,-20.0,laliga,2007,
17,Osasuna,43.0,38.0,12.0,7.0,19.0,37.0,44.0,-7.0,laliga,2007,
18,Saragosse,42.0,38.0,10.0,12.0,16.0,50.0,61.0,-11.0,laliga,2007,
19,Murcia,30.0,38.0,7.0,9.0,22.0,36.0,65.0,-29.0,laliga,2007,
20,Levante,26.0,38.0,7.0,5.0,26.0,33.0,75.0,-42.0,laliga,2007,
#,Équipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laliga,2008,
1,Barcelone,87.0,38.0,27.0,6.0,5.0,105.0,35.0,70.0,laliga,2008,
2,Real Madrid,78.0,38.0,25.0,3.0,10.0,83.0,52.0,31.0,laliga,2008,
3,Séville,70.0,38.0,21.0,7.0,10.0,54.0,39.0,15.0,laliga,2008,
4,Atlético,67.0,38.0,20.0,7.0,11.0,80.0,57.0,23.0,laliga,2008,
5,Villarreal,65.0,38.0,18.0,11.0,9.0,61.0,54.0,7.0,laliga,2008,
6,Valence,62.0,38.0,18.0,8.0,12.0,68.0,54.0,14.0,laliga,2008,
7,La Coruña,58.0,38.0,16.0,10.0,12.0,48.0,47.0,1.0,laliga,2008,
8,Malaga,55.0,38.0,15.0,10.0,13.0,55.0,59.0,-4.0,laliga,2008,
9,Majorque,51.0,38.0,14.0,9.0,15.0,53.0,60.0,-7.0,laliga,2008,
10,Espanyol,47.0,38.0,12.0,11.0,15.0,46.0,49.0,-3.0,laliga,2008,
11,Almería,46.0,38.0,13.0,7.0,18.0,45.0,61.0,-16.0,laliga,2008,
12,Santander,46.0,38.0,12.0,10.0,16.0,49.0,48.0,1.0,laliga,2008,
13,Bilbao,44.0,38.0,12.0,8.0,18.0,47.0,62.0,-15.0,laliga,2008,
14,Gijon,43.0,38.0,14.0,1.0,23.0,47.0,79.0,-32.0,laliga,2008,
15,Osasuna,43.0,38.0,10.0,13.0,15.0,41.0,47.0,-6.0,laliga,2008,
16,Valladolid,43.0,38.0,12.0,7.0,19.0,46.0,58.0,-12.0,laliga,2008,
17,Getafe,42.0,38.0,10.0,12.0,16.0,50.0,56.0,-6.0,laliga,2008,
18,Betis,42.0,38.0,10.0,12.0,16.0,51.0,58.0,-7.0,laliga,2008,
19,Numancia,35.0,38.0,10.0,5.0,23.0,38.0,69.0,-31.0,laliga,2008,
20,Huelva,33.0,38.0,8.0,9.0,21.0,34.0,57.0,-23.0,laliga,2008,
#,Équipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laliga,2009,
1,Barcelone,99.0,38.0,31.0,6.0,1.0,98.0,24.0,74.0,laliga,2009,
2,Real Madrid,96.0,38.0,31.0,3.0,4.0,102.0,35.0,67.0,laliga,2009,
3,Valence,71.0,38.0,21.0,8.0,9.0,59.0,40.0,19.0,laliga,2009,
4,Séville,63.0,38.0,19.0,6.0,13.0,65.0,49.0,16.0,laliga,2009,
5,Majorque,62.0,38.0,18.0,8.0,12.0,59.0,44.0,15.0,laliga,2009,
6,Getafe,58.0,38.0,17.0,7.0,14.0,58.0,48.0,10.0,laliga,2009,
7,Villarreal,56.0,38.0,16.0,8.0,14.0,58.0,57.0,1.0,laliga,2009,
8,Bilbao,54.0,38.0,15.0,9.0,14.0,50.0,53.0,-3.0,laliga,2009,
9,Atlético,47.0,38.0,13.0,8.0,17.0,57.0,61.0,-4.0,laliga,2009,
10,La Coruña,47.0,38.0,13.0,8.0,17.0,35.0,49.0,-14.0,laliga,2009,
11,Espanyol,44.0,38.0,11.0,11.0,16.0,29.0,46.0,-17.0,laliga,2009,
12,Osasuna,43.0,38.0,11.0,10.0,17.0,37.0,46.0,-9.0,laliga,2009,
13,Almería,42.0,38.0,10.0,12.0,16.0,43.0,55.0,-12.0,laliga,2009,
14,Saragosse,41.0,38.0,10.0,11.0,17.0,46.0,64.0,-18.0,laliga,2009,
15,Gijon,40.0,38.0,9.0,13.0,16.0,36.0,51.0,-15.0,laliga,2009,
16,Santander,39.0,38.0,9.0,12.0,17.0,42.0,59.0,-17.0,laliga,2009,
17,Malaga,37.0,38.0,7.0,16.0,15.0,42.0,48.0,-6.0,laliga,2009,
18,Valladolid,36.0,38.0,7.0,15.0,16.0,37.0,62.0,-25.0,laliga,2009,
19,Tenerife,36.0,38.0,9.0,9.0,20.0,40.0,74.0,-34.0,laliga,2009,
20,Xerez,34.0,38.0,8.0,10.0,20.0,38.0,66.0,-28.0,laliga,2009,
#,Équipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laliga,2010,
1,Barcelone,96.0,38.0,30.0,6.0,2.0,95.0,21.0,74.0,laliga,2010,
2,Real Madrid,92.0,38.0,29.0,5.0,4.0,102.0,33.0,69.0,laliga,2010,
3,Valence,71.0,38.0,21.0,8.0,9.0,64.0,44.0,20.0,laliga,2010,
4,Villarreal,62.0,38.0,18.0,8.0,12.0,54.0,44.0,10.0,laliga,2010,
5,Atlético,58.0,38.0,17.0,7.0,14.0,62.0,53.0,9.0,laliga,2010,
6,Bilbao,58.0,38.0,18.0,4.0,16.0,59.0,55.0,4.0,laliga,2010,
7,Séville,58.0,38.0,17.0,7.0,14.0,62.0,61.0,1.0,laliga,2010,
8,Espanyol,49.0,38.0,15.0,4.0,19.0,46.0,55.0,-9.0,laliga,2010,
9,Osasuna,47.0,38.0,13.0,8.0,17.0,45.0,46.0,-1.0,laliga,2010,
10,Gijon,47.0,38.0,11.0,14.0,13.0,35.0,42.0,-7.0,laliga,2010,
11,Malaga,46.0,38.0,13.0,7.0,18.0,54.0,68.0,-14.0,laliga,2010,
12,Santander,46.0,38.0,12.0,10.0,16.0,41.0,56.0,-15.0,laliga,2010,
13,Saragosse,45.0,38.0,12.0,9.0,17.0,40.0,53.0,-13.0,laliga,2010,
14,Levante,45.0,38.0,12.0,9.0,17.0,41.0,52.0,-11.0,laliga,2010,
15,Real Sociedad,45.0,38.0,14.0,3.0,21.0,49.0,66.0,-17.0,laliga,2010,
16,Getafe,44.0,38.0,12.0,8.0,18.0,49.0,60.0,-11.0,laliga,2010,
17,Majorque,44.0,38.0,12.0,8.0,18.0,41.0,56.0,-15.0,laliga,2010,
18,La Coruña,43.0,38.0,10.0,13.0,15.0,31.0,47.0,-16.0,laliga,2010,
19,Hércules,35.0,38.0,9.0,8.0,21.0,36.0,60.0,-24.0,laliga,2010,
20,Almería,30.0,38.0,6.0,12.0,20.0,36.0,70.0,-34.0,laliga,2010,
#,Équipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laliga,2011,
1,Real Madrid,100.0,38.0,32.0,4.0,2.0,121.0,32.0,89.0,laliga,2011,
2,Barcelone,91.0,38.0,28.0,7.0,3.0,114.0,29.0,85.0,laliga,2011,
3,Valence,61.0,38.0,17.0,10.0,11.0,59.0,44.0,15.0,laliga,2011,
4,Malaga,58.0,38.0,17.0,7.0,14.0,54.0,53.0,1.0,laliga,2011,
5,Atlético,56.0,38.0,15.0,11.0,12.0,53.0,46.0,7.0,laliga,2011,
6,Levante,55.0,38.0,16.0,7.0,15.0,54.0,50.0,4.0,laliga,2011,
7,Osasuna,54.0,38.0,13.0,15.0,10.0,44.0,61.0,-17.0,laliga,2011,
8,Majorque,52.0,38.0,14.0,10.0,14.0,42.0,46.0,-4.0,laliga,2011,
9,Séville,50.0,38.0,13.0,11.0,14.0,48.0,47.0,1.0,laliga,2011,
10,Bilbao,49.0,38.0,12.0,13.0,13.0,49.0,52.0,-3.0,laliga,2011,
11,Getafe,47.0,38.0,12.0,11.0,15.0,40.0,51.0,-11.0,laliga,2011,
12,Real Sociedad,47.0,38.0,12.0,11.0,15.0,46.0,52.0,-6.0,laliga,2011,
13,Betis,47.0,38.0,13.0,8.0,17.0,47.0,56.0,-9.0,laliga,2011,
14,Espanyol,46.0,38.0,12.0,10.0,16.0,46.0,56.0,-10.0,laliga,2011,
15,Vallecano,43.0,38.0,13.0,4.0,21.0,53.0,73.0,-20.0,laliga,2011,
16,Saragosse,43.0,38.0,12.0,7.0,19.0,36.0,61.0,-25.0,laliga,2011,
17,Grenade,42.0,38.0,12.0,6.0,20.0,35.0,56.0,-21.0,laliga,2011,
18,Villarreal,41.0,38.0,9.0,14.0,15.0,39.0,53.0,-14.0,laliga,2011,
19,Gijon,37.0,38.0,10.0,7.0,21.0,42.0,69.0,-27.0,laliga,2011,
20,Santander,27.0,38.0,4.0,15.0,19.0,28.0,63.0,-35.0,laliga,2011,
#,Équipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laliga,2012,
1,Barcelone,100.0,38.0,32.0,4.0,2.0,115.0,40.0,75.0,laliga,2012,
2,Real Madrid,85.0,38.0,26.0,7.0,5.0,103.0,42.0,61.0,laliga,2012,
3,Atlético,76.0,38.0,23.0,7.0,8.0,65.0,31.0,34.0,laliga,2012,
4,Real Sociedad,66.0,38.0,18.0,12.0,8.0,70.0,49.0,21.0,laliga,2012,
5,Valence,65.0,38.0,19.0,8.0,11.0,67.0,54.0,13.0,laliga,2012,
6,Malaga,57.0,38.0,16.0,9.0,13.0,53.0,50.0,3.0,laliga,2012,
7,Betis,56.0,38.0,16.0,8.0,14.0,57.0,56.0,1.0,laliga,2012,
8,Vallecano,53.0,38.0,16.0,5.0,17.0,50.0,66.0,-16.0,laliga,2012,
9,Séville,50.0,38.0,14.0,8.0,16.0,58.0,54.0,4.0,laliga,2012,
10,Getafe,47.0,38.0,13.0,8.0,17.0,43.0,57.0,-14.0,laliga,2012,
11,Levante,46.0,38.0,12.0,10.0,16.0,40.0,57.0,-17.0,laliga,2012,
12,Bilbao,45.0,38.0,12.0,9.0,17.0,44.0,65.0,-21.0,laliga,2012,
13,Espanyol,44.0,38.0,11.0,11.0,16.0,43.0,52.0,-9.0,laliga,2012,
14,Valladolid,43.0,38.0,11.0,10.0,17.0,49.0,58.0,-9.0,laliga,2012,
15,Grenade,42.0,38.0,11.0,9.0,18.0,37.0,54.0,-17.0,laliga,2012,
16,Osasuna,39.0,38.0,10.0,9.0,19.0,33.0,50.0,-17.0,laliga,2012,
17,Celta Vigo,37.0,38.0,10.0,7.0,21.0,37.0,52.0,-15.0,laliga,2012,
18,Majorque,36.0,38.0,9.0,9.0,20.0,43.0,72.0,-29.0,laliga,2012,
19,La Coruña,35.0,38.0,8.0,11.0,19.0,47.0,70.0,-23.0,laliga,2012,
20,Saragosse,34.0,38.0,9.0,7.0,22.0,37.0,62.0,-25.0,laliga,2012,
#,Équipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laliga,2013,
1,Atlético,90.0,38.0,28.0,6.0,4.0,77.0,26.0,51.0,laliga,2013,
2,Barcelone,87.0,38.0,27.0,6.0,5.0,100.0,33.0,67.0,laliga,2013,
3,Real Madrid,87.0,38.0,27.0,6.0,5.0,104.0,38.0,66.0,laliga,2013,
4,Bilbao,70.0,38.0,20.0,10.0,8.0,66.0,39.0,27.0,laliga,2013,
5,Séville,63.0,38.0,18.0,9.0,11.0,69.0,52.0,17.0,laliga,2013,
6,Villarreal,59.0,38.0,17.0,8.0,13.0,60.0,44.0,16.0,laliga,2013,
7,Real Sociedad,59.0,38.0,16.0,11.0,11.0,62.0,55.0,7.0,laliga,2013,
8,Valence,49.0,38.0,13.0,10.0,15.0,51.0,53.0,-2.0,laliga,2013,
9,Celta Vigo,49.0,38.0,14.0,7.0,17.0,49.0,54.0,-5.0,laliga,2013,
10,Levante,48.0,38.0,12.0,12.0,14.0,35.0,43.0,-8.0,laliga,2013,
11,Malaga,45.0,38.0,12.0,9.0,17.0,39.0,46.0,-7.0,laliga,2013,
12,Vallecano,43.0,38.0,13.0,4.0,21.0,46.0,80.0,-34.0,laliga,2013,
13,Getafe,42.0,38.0,11.0,9.0,18.0,35.0,54.0,-19.0,laliga,2013,
14,Espanyol,42.0,38.0,11.0,9.0,18.0,41.0,51.0,-10.0,laliga,2013,
15,Grenade,41.0,38.0,12.0,5.0,21.0,32.0,56.0,-24.0,laliga,2013,
16,Elche,40.0,38.0,9.0,13.0,16.0,30.0,50.0,-20.0,laliga,2013,
17,Almería,40.0,38.0,11.0,7.0,20.0,43.0,71.0,-28.0,laliga,2013,
18,Osasuna,39.0,38.0,10.0,9.0,19.0,32.0,62.0,-30.0,laliga,2013,
19,Valladolid,36.0,38.0,7.0,15.0,16.0,38.0,60.0,-22.0,laliga,2013,
20,Betis,25.0,38.0,6.0,7.0,25.0,36.0,78.0,-42.0,laliga,2013,
#,Équipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laliga,2014,
1,Barcelone,94.0,38.0,30.0,4.0,4.0,110.0,21.0,89.0,laliga,2014,
2,Real Madrid,92.0,38.0,30.0,2.0,6.0,118.0,38.0,80.0,laliga,2014,
3,Atlético,78.0,38.0,23.0,9.0,6.0,67.0,29.0,38.0,laliga,2014,
4,Valence,77.0,38.0,22.0,11.0,5.0,70.0,32.0,38.0,laliga,2014,
5,Séville,76.0,38.0,23.0,7.0,8.0,71.0,45.0,26.0,laliga,2014,
6,Villarreal,60.0,38.0,16.0,12.0,10.0,48.0,37.0,11.0,laliga,2014,
7,Bilbao,55.0,38.0,15.0,10.0,13.0,42.0,41.0,1.0,laliga,2014,
8,Celta Vigo,51.0,38.0,13.0,12.0,13.0,47.0,44.0,3.0,laliga,2014,
9,Malaga,50.0,38.0,14.0,8.0,16.0,42.0,48.0,-6.0,laliga,2014,
10,Espanyol,49.0,38.0,13.0,10.0,15.0,47.0,51.0,-4.0,laliga,2014,
11,Vallecano,49.0,38.0,15.0,4.0,19.0,46.0,68.0,-22.0,laliga,2014,
12,Real Sociedad,46.0,38.0,11.0,13.0,14.0,44.0,51.0,-7.0,laliga,2014,
13,Elche,41.0,38.0,11.0,8.0,19.0,35.0,62.0,-27.0,laliga,2014,
14,Levante,37.0,38.0,9.0,10.0,19.0,34.0,67.0,-33.0,laliga,2014,
15,Getafe,37.0,38.0,10.0,7.0,21.0,33.0,64.0,-31.0,laliga,2014,
16,La Coruña,35.0,38.0,7.0,14.0,17.0,35.0,60.0,-25.0,laliga,2014,
17,Grenade,35.0,38.0,7.0,14.0,17.0,29.0,64.0,-35.0,laliga,2014,
18,Eibar,35.0,38.0,9.0,8.0,21.0,34.0,55.0,-21.0,laliga,2014,
19,Almería,29.0,38.0,8.0,8.0,22.0,35.0,64.0,-29.0,laliga,2014,
20,Córdoba,20.0,38.0,3.0,11.0,24.0,22.0,68.0,-46.0,laliga,2014,
#,Équipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laliga,2015,
1,Barcelone,91.0,38.0,29.0,4.0,5.0,112.0,29.0,83.0,laliga,2015,
2,Real Madrid,90.0,38.0,28.0,6.0,4.0,110.0,34.0,76.0,laliga,2015,
3,Atlético,88.0,38.0,28.0,4.0,6.0,63.0,18.0,45.0,laliga,2015,
4,Villarreal,64.0,38.0,18.0,10.0,10.0,44.0,35.0,9.0,laliga,2015,
5,Bilbao,62.0,38.0,18.0,8.0,12.0,58.0,45.0,13.0,laliga,2015,
6,Celta Vigo,60.0,38.0,17.0,9.0,12.0,51.0,59.0,-8.0,laliga,2015,
7,Séville,52.0,38.0,14.0,10.0,14.0,51.0,50.0,1.0,laliga,2015,
8,Malaga,48.0,38.0,12.0,12.0,14.0,38.0,35.0,3.0,laliga,2015,
9,Real Sociedad,48.0,38.0,13.0,9.0,16.0,45.0,48.0,-3.0,laliga,2015,
10,Betis,45.0,38.0,11.0,12.0,15.0,34.0,52.0,-18.0,laliga,2015,
11,Las Palmas,44.0,38.0,12.0,8.0,18.0,45.0,53.0,-8.0,laliga,2015,
12,Valence,44.0,38.0,11.0,11.0,16.0,46.0,48.0,-2.0,laliga,2015,
13,Eibar,43.0,38.0,11.0,10.0,17.0,49.0,61.0,-12.0,laliga,2015,
